Id,Time[ns],0:SPI: MISO data,0:SPI: MOSI data
3516,50062720.00,0B,00
3517,50064320.00,80,00
3518,50065920.00,04,00
3519,50067520.00,00,00
3520,50069120.00,06,00
3521,50070720.00,68,00
3522,50072320.00,E2,00
3523,50073920.00,C2,00
3524,50075520.00,00,00
3525,50077120.00,00,00
3526,50078720.00,06,00
3527,50080320.00,80,00
3528,50081920.00,0B,00
3529,50310770.00,42,00
3530,50312370.00,07,00
3531,50313970.00,80,00
3532,50315570.00,06,00
3533,50317170.00,80,00
3534,50318770.00,0B,00
3535,50320370.00,80,00
3536,50321970.00,03,00
3537,50323570.00,80,00
3538,50325170.00,06,00
3539,50326770.00,7E,00
3540,50328370.00,FA,00
3541,50329970.00,42,00
3542,50331570.00,00,00
3543,50333170.00,00,00
3544,50334770.00,06,00
3545,50336370.00,80,00
3546,50337970.00,0B,00
3547,50566720.00,42,00
3548,50568320.00,07,00
3549,50569920.00,80,00
3550,50571520.00,06,00
3551,50573120.00,80,00
3552,50574720.00,0B,00
3553,50576320.00,80,00
3554,50577920.00,03,00
3555,50579520.00,80,00
3556,50581120.00,06,00
3557,50582720.00,7E,00
3558,50584320.00,FA,00
3559,50585920.00,42,00
3560,50587520.00,00,00
3561,50589120.00,00,00
3562,50590720.00,06,00
3563,50592320.00,80,00
3564,50593920.00,0B,00
3565,50822720.00,42,00
3566,50824320.00,07,00
3567,50825920.00,80,00
3568,50827520.00,06,00
3569,50829120.00,80,00
3570,50830720.00,0B,00
3571,50832320.00,80,00
3572,50833920.00,04,00
3573,50835520.00,00,00
3574,50837120.00,06,00
3575,50838720.00,68,00
3576,50840320.00,E2,00
3577,50841920.00,C2,00
3578,50843520.00,00,00
3579,50845120.00,00,00
3580,50846720.00,06,00
3581,50848320.00,80,00
3582,50849920.00,0B,00
3583,51078720.00,42,00
3584,51080330.00,07,00
3585,51081930.00,80,00
3586,51083530.00,0F,00
3587,51085130.00,80,00
3588,51086730.00,1F,00
3589,51088330.00,00,00
3590,51089930.00,0C,00
3591,51091520.00,00,00
3592,51093130.00,0F,00
3593,51094730.00,C1,00
3594,51096330.00,F6,00
3595,51097930.00,C6,00
3596,51099530.00,00,00
3597,51101130.00,00,00
3598,51102730.00,0F,00
3599,51104330.00,80,00
3600,51105930.00,17,00
3601,51334780.00,C2,00
3602,51336380.00,0F,00
3603,51337980.00,80,00
3604,51339580.00,0F,00
3605,51341180.00,80,00
3606,51342780.00,0F,00
3607,51344380.00,80,00
3608,51345980.00,04,00
3609,51347580.00,00,00
3610,51349180.00,06,00
3611,51350780.00,78,00
3612,51352380.00,E2,00
3613,51353980.00,C2,00
3614,51355580.00,00,00
3615,51357180.00,00,00
3616,51358780.00,06,00
3617,51360380.00,80,00
3618,51361980.00,0B,00
3619,51590730.00,42,00
3620,51592330.00,07,00
3621,51593930.00,80,00
3622,51595530.00,06,00
3623,51597130.00,80,00
3624,51598730.00,0B,00
3625,51600330.00,80,00
3626,51601930.00,04,00
3627,51603530.00,00,00
3628,51605130.00,06,00
3629,51606730.00,68,00
3630,51608330.00,E2,00
3631,51609930.00,C2,00
3632,51611530.00,00,00
3633,51613130.00,00,00
3634,51614730.00,06,00
3635,51616330.00,80,00
3636,51617930.00,0B,00
3637,51846730.00,42,00
3638,51848330.00,07,00
3639,51849930.00,80,00
3640,51851530.00,06,00
3641,51853130.00,80,00
3642,51854730.00,0B,00
3643,51856330.00,80,00
3644,51857930.00,04,00
3645,51859530.00,00,00
3646,51861130.00,06,00
3647,51862730.00,68,00
3648,51864330.00,E2,00
3649,51865930.00,C2,00
3650,51867530.00,00,00
3651,51869130.00,00,00
3652,51870730.00,06,00
3653,51872330.00,80,00
3654,51873930.00,0B,00
3655,52102730.00,42,00
3656,52104330.00,07,00
3657,52105930.00,80,00
3658,52107530.00,06,00
3659,52109130.00,80,00
3660,52110730.00,0B,00
3661,52112330.00,80,00
3662,52113930.00,04,00
3663,52115530.00,00,00
3664,52117130.00,06,00
3665,52118730.00,68,00
3666,52120330.00,E2,00
3667,52121930.00,C2,00
3668,52123530.00,00,00
3669,52125130.00,00,00
3670,52126730.00,06,00
3671,52128330.00,80,00
3672,52129930.00,0B,00
3673,52358780.00,42,00
3674,52360380.00,07,00
3675,52361980.00,80,00
3676,52363580.00,06,00
3677,52365180.00,80,00
3678,52366780.00,0B,00
3679,52368380.00,80,00
3680,52369980.00,04,00
3681,52371580.00,00,00
3682,52373180.00,06,00
3683,52374780.00,68,00
3684,52376380.00,E2,00
3685,52377980.00,C2,00
3686,52379580.00,00,00
3687,52381180.00,00,00
3688,52382780.00,06,00
3689,52384380.00,80,00
3690,52385980.00,0B,00
3691,52614730.00,42,00
3692,52616330.00,07,00
3693,52617930.00,80,00
3694,52619530.00,06,00
3695,52621130.00,80,00
3696,52622730.00,0B,00
3697,52624330.00,80,00
3698,52625930.00,04,00
3699,52627530.00,00,00
3700,52629130.00,06,00
3701,52630730.00,E0,00
3702,52632330.00,F2,00
3703,52633930.00,42,00
3704,52635530.00,00,00
3705,52637130.00,00,00
3706,52638730.00,06,00
3707,52640330.00,80,00
3708,52641930.00,0B,00
3709,52870740.00,C6,00
3710,52872340.00,0F,00
3711,52873940.00,80,00
3712,52875540.00,0F,00
3713,52877140.00,80,00
3714,52878740.00,1B,00
3715,52880330.00,80,00
3716,52881940.00,0C,00
3717,52883540.00,00,00
3718,52885140.00,0F,00
3719,52886740.00,E1,00
3720,52888340.00,F6,00
3721,52889940.00,C6,00
3722,52891540.00,00,00
3723,52893140.00,00,00
3724,52894740.00,0F,00
3725,52896340.00,80,00
3726,52897940.00,1F,00
3727,53126740.00,C6,00
3728,53128340.00,07,00
3729,53129940.00,80,00
3730,53131540.00,06,00
3731,53133140.00,80,00
3732,53134740.00,0B,00
3733,53136340.00,80,00
3734,53137940.00,03,00
3735,53139540.00,80,00
3736,53141140.00,06,00
3737,53142740.00,F6,00
3738,53144340.00,EA,00
3739,53145940.00,C2,00
3740,53147540.00,00,00
3741,53149140.00,00,00
3742,53150740.00,06,00
3743,53152340.00,80,00
3744,53153940.00,0B,00
3745,53382790.00,42,00
3746,53384390.00,07,00
3747,53385990.00,80,00
3748,53387590.00,06,00
3749,53389190.00,80,00
3750,53390790.00,0B,00
3751,53392390.00,80,00
3752,53393990.00,03,00
3753,53395590.00,80,00
3754,53397190.00,06,00
3755,53398790.00,F6,00
3756,53400390.00,EA,00
3757,53401990.00,C2,00
3758,53403590.00,00,00
3759,53405190.00,00,00
3760,53406790.00,06,00
3761,53408390.00,80,00
3762,53409990.00,0B,00
3763,53638740.00,42,00
3764,53640340.00,07,00
3765,53641940.00,80,00
3766,53643540.00,06,00
3767,53645140.00,80,00
3768,53646740.00,0B,00
3769,53648340.00,80,00
3770,53649940.00,03,00
3771,53651540.00,80,00
3772,53653140.00,06,00
3773,53654740.00,F6,00
3774,53656340.00,EA,00
3775,53657940.00,C2,00
3776,53659540.00,00,00
3777,53661140.00,00,00
3778,53662740.00,06,00
3779,53664340.00,80,00
3780,53665940.00,0B,00
3781,53894740.00,42,00
3782,53896340.00,07,00
3783,53897940.00,80,00
3784,53899540.00,06,00
3785,53901140.00,80,00
3786,53902740.00,0B,00
3787,53904340.00,80,00
3788,53905940.00,03,00
3789,53907540.00,80,00
3790,53909140.00,06,00
3791,53910740.00,7E,00
3792,53912340.00,FA,00
3793,53913940.00,42,00
3794,53915540.00,00,00
3795,53917140.00,00,00
3796,53918740.00,06,00
3797,53920340.00,80,00
3798,53921940.00,0B,00
3799,54150740.00,42,00
3800,54152340.00,07,00
3801,54153940.00,80,00
3802,54155540.00,06,00
3803,54157140.00,80,00
3804,54158740.00,0B,00
3805,54160340.00,80,00
3806,54161940.00,03,00
3807,54163540.00,80,00
3808,54165140.00,06,00
3809,54166740.00,7E,00
3810,54168340.00,FA,00
3811,54169940.00,42,00
3812,54171540.00,00,00
3813,54173140.00,00,00
3814,54174740.00,06,00
3815,54176340.00,80,00
3816,54177940.00,0B,00
3817,54406740.00,42,00
3818,54408340.00,07,00
3819,54409940.00,80,00
3820,54411540.00,06,00
3821,54413140.00,80,00
3822,54414740.00,0B,00
3823,54416340.00,80,00
3824,54417940.00,03,00
3825,54419540.00,80,00
3826,54421140.00,06,00
3827,54422740.00,7E,00
3828,54424340.00,FA,00
3829,54425940.00,42,00
3830,54427540.00,00,00
3831,54429140.00,00,00
3832,54430740.00,06,00
3833,54432340.00,80,00
3834,54433940.00,0B,00
3835,54662750.00,C6,00
3836,54664350.00,0F,00
3837,54665950.00,80,00
3838,54667550.00,0F,00
3839,54669150.00,80,00
3840,54670750.00,1F,00
3841,54672350.00,80,00
3842,54673950.00,07,00
3843,54675550.00,80,00
3844,54677150.00,0E,00
3845,54678750.00,FF,00
3846,54680350.00,FE,00
3847,54681950.00,C6,00
3848,54683550.00,00,00
3849,54685150.00,00,00
3850,54686750.00,0F,00
3851,54688350.00,80,00
3852,54689950.00,1F,00
3853,54918750.00,C2,00
3854,54920350.00,07,00
3855,54921950.00,80,00
3856,54923550.00,06,00
3857,54925150.00,80,00
3858,54926750.00,0B,00
3859,54928350.00,80,00
3860,54929950.00,04,00
3861,54931550.00,00,00
3862,54933150.00,06,00
3863,54934750.00,68,00
3864,54936350.00,E2,00
3865,54937950.00,C2,00
3866,54939550.00,00,00
3867,54941150.00,00,00
3868,54942750.00,06,00
3869,54944350.00,80,00
3870,54945950.00,0B,00
3871,55174750.00,42,00
3872,55176350.00,07,00
3873,55177950.00,80,00
3874,55179550.00,06,00
3875,55181150.00,80,00
3876,55182750.00,0B,00
3877,55184350.00,00,00
3878,55185950.00,03,00
3879,55187550.00,80,00
3880,55189150.00,06,00
3881,55190750.00,2B,00
3882,55192350.00,D2,00
3883,55193950.00,C2,00
3884,55195550.00,00,00
3885,55197150.00,00,00
3886,55198750.00,06,00
3887,55200350.00,80,00
3888,55201950.00,0B,00
3889,55430750.00,42,00
3890,55432350.00,07,00
3891,55433950.00,80,00
3892,55435550.00,06,00
3893,55437150.00,80,00
3894,55438750.00,0B,00
3895,55440350.00,80,00
3896,55441950.00,04,00
3897,55443550.00,00,00
3898,55445150.00,06,00
3899,55446750.00,68,00
3900,55448350.00,E2,00
3901,55449950.00,C2,00
3902,55451550.00,00,00
3903,55453150.00,00,00
3904,55454750.00,06,00
3905,55456350.00,80,00
3906,55457950.00,0B,00
3907,55686750.00,42,00
3908,55688350.00,07,00
3909,55689950.00,80,00
3910,55691550.00,06,00
3911,55693150.00,80,00
3912,55694750.00,0B,00
3913,55696350.00,80,00
3914,55697950.00,04,00
3915,55699550.00,00,00
3916,55701150.00,06,00
3917,55702750.00,68,00
3918,55704350.00,E2,00
3919,55705950.00,C2,00
3920,55707550.00,00,00
3921,55709150.00,00,00
3922,55710750.00,06,00
3923,55712350.00,80,00
3924,55713950.00,0B,00
3925,55942750.00,42,00
3926,55944350.00,07,00
3927,55945950.00,80,00
3928,55947550.00,06,00
3929,55949150.00,80,00
3930,55950750.00,0B,00
3931,55952350.00,80,00
3932,55953950.00,04,00
3933,55955550.00,00,00
3934,55957150.00,06,00
3935,55958750.00,68,00
3936,55960350.00,E2,00
3937,55961950.00,C2,00
3938,55963550.00,00,00
3939,55965150.00,00,00
3940,55966750.00,06,00
3941,55968350.00,80,00
3942,55969950.00,0B,00
3943,56198800.00,42,00
3944,56200400.00,07,00
3945,56202000.00,80,00
3946,56203600.00,06,00
3947,56205200.00,80,00
3948,56206800.00,0B,00
3949,56208400.00,80,00
3950,56210000.00,04,00
3951,56211600.00,00,00
3952,56213200.00,06,00
3953,56214800.00,68,00
3954,56216400.00,E2,00
3955,56218000.00,C2,00
3956,56219600.00,00,00
3957,56221200.00,00,00
3958,56222800.00,06,00
3959,56224400.00,80,00
3960,56226000.00,0B,00
3961,56454760.00,C6,00
3962,56456360.00,0F,00
3963,56457960.00,80,00
3964,56459560.00,0F,00
3965,56461160.00,80,00
3966,56462760.00,1F,00
3967,56464360.00,80,00
3968,56465960.00,0C,00
3969,56467560.00,00,00
3970,56469160.00,0E,00
3971,56470760.00,F9,00
3972,56472360.00,E7,00
3973,56473960.00,C6,00
3974,56475560.00,00,00
3975,56477160.00,00,00
3976,56478760.00,0F,00
3977,56480360.00,80,00
3978,56481960.00,1F,00
3979,56710760.00,42,00
3980,56712360.00,07,00
3981,56713960.00,80,00
3982,56715560.00,06,00
3983,56717160.00,80,00
3984,56718760.00,0B,00
3985,56720360.00,80,00
3986,56721960.00,04,00
3987,56723560.00,00,00
3988,56725160.00,06,00
3989,56726760.00,68,00
3990,56728360.00,E2,00
3991,56729960.00,C2,00
3992,56731560.00,00,00
3993,56733160.00,00,00
3994,56734760.00,06,00
3995,56736360.00,80,00
3996,56737960.00,0B,00
3997,56966760.00,42,00
3998,56968360.00,07,00
3999,56969960.00,80,00
4000,56971560.00,06,00
4001,56973160.00,80,00
4002,56974760.00,0B,00
4003,56976360.00,80,00
4004,56977960.00,04,00
4005,56979560.00,00,00
4006,56981160.00,06,00
4007,56982760.00,E0,00
4008,56984360.00,F2,00
4009,56985960.00,42,00
4010,56987560.00,00,00
4011,56989160.00,00,00
4012,56990760.00,06,00
4013,56992360.00,80,00
4014,56993960.00,0B,00
4015,57222810.00,42,00
4016,57224410.00,07,00
4017,57226010.00,80,00
4018,57227610.00,06,00
4019,57229210.00,80,00
4020,57230810.00,0B,00
4021,57232410.00,80,00
4022,57234010.00,04,00
4023,57235610.00,00,00
4024,57237210.00,06,00
4025,57238810.00,68,00
4026,57240410.00,E2,00
4027,57242010.00,C2,00
4028,57243610.00,00,00
4029,57245210.00,00,00
4030,57246810.00,06,00
4031,57248410.00,80,00
4032,57250010.00,0B,00
4033,57478760.00,42,00
4034,57480360.00,07,00
4035,57481960.00,80,00
4036,57483560.00,06,00
4037,57485160.00,80,00
4038,57486760.00,0B,00
4039,57488360.00,80,00
4040,57489960.00,04,00
4041,57491560.00,00,00
4042,57493160.00,06,00
4043,57494760.00,68,00
4044,57496360.00,E2,00
4045,57497960.00,C2,00
4046,57499560.00,00,00
4047,57501160.00,00,00
4048,57502760.00,06,00
4049,57504360.00,80,00
4050,57505960.00,0B,00
4051,57734760.00,42,00
4052,57736360.00,07,00
4053,57737960.00,80,00
4054,57739560.00,06,00
4055,57741160.00,80,00
4056,57742760.00,0B,00
4057,57744360.00,80,00
4058,57745960.00,04,00
4059,57747560.00,00,00
4060,57749160.00,06,00
4061,57750760.00,68,00
4062,57752360.00,E2,00
4063,57753960.00,C2,00
4064,57755560.00,00,00
4065,57757160.00,00,00
4066,57758760.00,06,00
4067,57760360.00,80,00
4068,57761960.00,0B,00
4069,57990760.00,42,00
4070,57992360.00,07,00
4071,57993960.00,80,00
4072,57995560.00,06,00
4073,57997160.00,80,00
4074,57998760.00,0B,00
4075,58000360.00,80,00
4076,58001960.00,04,00
4077,58003560.00,00,00
4078,58005160.00,06,00
4079,58006760.00,68,00
4080,58008360.00,E2,00
4081,58009960.00,C2,00
4082,58011560.00,00,00
4083,58013160.00,00,00
4084,58014760.00,06,00
4085,58016360.00,80,00
4086,58017960.00,0B,00
4087,58246820.00,C6,00
4088,58248420.00,0F,00
4089,58250020.00,80,00
4090,58251620.00,0F,00
4091,58253220.00,80,00
4092,58254820.00,1F,00
4093,58256420.00,80,00
4094,58258020.00,0C,00
4095,58259620.00,00,00
4096,58261220.00,0E,00
4097,58262820.00,F9,00
4098,58264420.00,E3,00
4099,58266020.00,C6,00
4100,58267620.00,00,00
4101,58269220.00,00,00
4102,58270820.00,0F,00
4103,58272420.00,80,00
4104,58274020.00,1F,00
4105,58502770.00,42,00
4106,58504370.00,07,00
4107,58505970.00,80,00
4108,58507570.00,06,00
4109,58509170.00,80,00
4110,58510770.00,0B,00
4111,58512370.00,00,00
4112,58513970.00,04,00
4113,58515570.00,00,00
4114,58517170.00,06,00
4115,58518770.00,B5,00
4116,58520370.00,DA,00
4117,58521970.00,C2,00
4118,58523570.00,00,00
4119,58525170.00,00,00
4120,58526770.00,06,00
4121,58528370.00,80,00
4122,58529970.00,0B,00
4123,58758770.00,42,00
4124,58760370.00,07,00
4125,58761970.00,80,00
4126,58763570.00,06,00
4127,58765170.00,80,00
4128,58766770.00,0B,00
4129,58768370.00,80,00
4130,58769970.00,04,00
4131,58771570.00,00,00
4132,58773170.00,06,00
4133,58774770.00,E0,00
4134,58776370.00,F2,00
4135,58777970.00,42,00
4136,58779570.00,00,00
4137,58781170.00,00,00
4138,58782770.00,06,00
4139,58784370.00,80,00
4140,58785970.00,0B,00
4141,59014770.00,42,00
4142,59016370.00,07,00
4143,59017970.00,80,00
4144,59019570.00,06,00
4145,59021170.00,80,00
4146,59022770.00,0B,00
4147,59024370.00,80,00
4148,59025970.00,04,00
4149,59027570.00,00,00
4150,59029170.00,06,00
4151,59030770.00,68,00
4152,59032370.00,E2,00
4153,59033970.00,C2,00
4154,59035570.00,00,00
4155,59037170.00,00,00
4156,59038770.00,06,00
4157,59040370.00,80,00
4158,59041970.00,0B,00
4159,59270820.00,42,00
4160,59272420.00,07,00
4161,59274020.00,80,00
4162,59275620.00,06,00
4163,59277220.00,80,00
4164,59278820.00,0B,00
4165,59280420.00,80,00
4166,59282020.00,04,00
4167,59283620.00,00,00
4168,59285220.00,06,00
4169,59286820.00,68,00
4170,59288420.00,E2,00
4171,59290020.00,C2,00
4172,59291620.00,00,00
4173,59293220.00,00,00
4174,59294820.00,06,00
4175,59296420.00,80,00
4176,59298020.00,0B,00
4177,59526770.00,42,00
4178,59528370.00,07,00
4179,59529970.00,80,00
4180,59531570.00,06,00
4181,59533170.00,80,00
4182,59534770.00,0B,00
4183,59536370.00,80,00
4184,59537970.00,04,00
4185,59539570.00,00,00
4186,59541170.00,06,00
4187,59542770.00,68,00
4188,59544370.00,E2,00
4189,59545970.00,C2,00
4190,59547570.00,00,00
4191,59549170.00,00,00
4192,59550770.00,06,00
4193,59552370.00,80,00
4194,59553970.00,0B,00
4195,59782770.00,42,00
4196,59784370.00,07,00
4197,59785970.00,80,00
4198,59787570.00,06,00
4199,59789170.00,80,00
4200,59790780.00,0B,00
4201,59792370.00,80,00
4202,59793970.00,04,00
4203,59795570.00,00,00
4204,59797170.00,06,00
4205,59798770.00,68,00
4206,59800380.00,E2,00
4207,59801970.00,C2,00
4208,59803570.00,00,00
4209,59805170.00,00,00
4210,59806770.00,06,00
4211,59808370.00,80,00
4212,59809980.00,0F,00
4213,60038780.00,C6,00
4214,60040380.00,0F,00
4215,60041980.00,80,00
4216,60043580.00,0F,00
4217,60045180.00,80,00
4218,60046780.00,1F,00
4219,60048380.00,80,00
4220,60049980.00,0C,00
4221,60051580.00,00,00
4222,60053180.00,0E,00
4223,60054780.00,F9,00
4224,60056380.00,E7,00
4225,60057980.00,C6,00
4226,60059580.00,00,00
4227,60061180.00,00,00
4228,60062780.00,0F,00
4229,60064380.00,80,00
4230,60065980.00,1F,00
4231,60294830.00,42,00
4232,60296430.00,07,00
4233,60298030.00,80,00
4234,60299630.00,06,00
4235,60301230.00,80,00
4236,60302830.00,0B,00
4237,60304430.00,80,00
4238,60306030.00,04,00
4239,60307630.00,00,00
4240,60309230.00,06,00
4241,60310830.00,68,00
4242,60312430.00,E2,00
4243,60314030.00,C2,00
4244,60315630.00,00,00
4245,60317230.00,00,00
4246,60318830.00,06,00
4247,60320430.00,80,00
4248,60322030.00,0B,00
4249,60550780.00,42,00
4250,60552380.00,07,00
4251,60553980.00,80,00
4252,60555580.00,06,00
4253,60557180.00,80,00
4254,60558780.00,0B,00
4255,60560380.00,80,00
4256,60561980.00,04,00
4257,60563580.00,00,00
4258,60565180.00,06,00
4259,60566780.00,68,00
4260,60568380.00,E2,00
4261,60569980.00,C2,00
4262,60571580.00,00,00
4263,60573180.00,00,00
4264,60574780.00,06,00
4265,60576380.00,80,00
4266,60577980.00,0B,00
4267,60806780.00,42,00
4268,60808380.00,07,00
4269,60809980.00,80,00
4270,60811580.00,06,00
4271,60813180.00,80,00
4272,60814780.00,0B,00
4273,60816380.00,80,00
4274,60817980.00,03,00
4275,60819580.00,80,00
4276,60821180.00,06,00
4277,60822780.00,7E,00
4278,60824380.00,FA,00
4279,60825980.00,42,00
4280,60827580.00,00,00
4281,60829180.00,00,00
4282,60830780.00,06,00
4283,60832380.00,80,00
4284,60833980.00,0B,00
4285,61062780.00,42,00
4286,61064380.00,07,00
4287,61065980.00,80,00
4288,61067580.00,06,00
4289,61069180.00,80,00
4290,61070780.00,0B,00
4291,61072380.00,80,00
4292,61073980.00,03,00
4293,61075580.00,80,00
4294,61077180.00,06,00
4295,61078780.00,7E,00
4296,61080380.00,FA,00
4297,61081980.00,42,00
4298,61083580.00,00,00
4299,61085180.00,00,00
4300,61086780.00,06,00
4301,61088380.00,80,00
4302,61089980.00,0B,00
4303,61318830.00,42,00
4304,61320430.00,07,00
4305,61322030.00,80,00
4306,61323630.00,06,00
4307,61325230.00,80,00
4308,61326830.00,0B,00
4309,61328430.00,80,00
4310,61330030.00,04,00
4311,61331630.00,00,00
4312,61333230.00,06,00
4313,61334830.00,68,00
4314,61336430.00,E2,00
4315,61338030.00,C2,00
4316,61339630.00,00,00
4317,61341230.00,00,00
4318,61342830.00,06,00
4319,61344430.00,80,00
4320,61346030.00,0B,00
4321,61574780.00,42,00
4322,61576380.00,07,00
4323,61577980.00,80,00
4324,61579580.00,06,00
4325,61581180.00,80,00
4326,61582780.00,0F,00
4327,61584390.00,00,00
4328,61585980.00,04,00
4329,61587580.00,00,00
4330,61589180.00,06,00
4331,61590780.00,3D,00
4332,61592380.00,CA,00
4333,61593980.00,42,00
4334,61595580.00,00,00
4335,61597190.00,00,00
4336,61598780.00,05,00
4337,61600390.00,80,00
4338,61601990.00,0B,00
4339,61830790.00,C6,00
4340,61832390.00,0F,00
4341,61833990.00,80,00
4342,61835590.00,0E,00
4343,61837190.00,80,00
4344,61838790.00,1F,00
4345,61840390.00,80,00
4346,61841990.00,0C,00
4347,61843590.00,00,00
4348,61845190.00,0E,00
4349,61846790.00,F9,00
4350,61848390.00,E7,00
4351,61849990.00,C6,00
4352,61851590.00,00,00
4353,61853190.00,00,00
4354,61854790.00,0F,00
4355,61856390.00,80,00
4356,61857990.00,1B,00
4357,62086790.00,42,00
4358,62088390.00,07,00
4359,62089990.00,80,00
4360,62091590.00,06,00
4361,62093190.00,80,00
4362,62094790.00,0B,00
4363,62096390.00,80,00
4364,62097990.00,04,00
4365,62099590.00,00,00
4366,62101190.00,06,00
4367,62102790.00,68,00
4368,62104390.00,E2,00
4369,62105990.00,C2,00
4370,62107590.00,00,00
4371,62109190.00,00,00
4372,62110790.00,06,00
4373,62112390.00,80,00
4374,62113990.00,0B,00
4375,62342840.00,42,00
4376,62344440.00,07,00
4377,62346040.00,80,00
4378,62347640.00,06,00
4379,62349240.00,80,00
4380,62350840.00,0B,00
4381,62352440.00,80,00
4382,62354040.00,04,00
4383,62355640.00,00,00
4384,62357240.00,06,00
4385,62358840.00,68,00
4386,62360440.00,E2,00
4387,62362040.00,C2,00
4388,62363640.00,00,00
4389,62365240.00,00,00
4390,62366840.00,06,00
4391,62368440.00,80,00
4392,62370040.00,0B,00
4393,62598790.00,42,00
4394,62600390.00,07,00
4395,62601990.00,80,00
4396,62603590.00,06,00
4397,62605190.00,80,00
4398,62606790.00,0B,00
4399,62608390.00,80,00
4400,62609990.00,04,00
4401,62611590.00,00,00
4402,62613190.00,06,00
4403,62614790.00,68,00
4404,62616390.00,E2,00
4405,62617990.00,C2,00
4406,62619590.00,00,00
4407,62621190.00,00,00
4408,62622790.00,06,00
4409,62624390.00,80,00
4410,62625990.00,0B,00
4411,62854790.00,42,00
4412,62856390.00,07,00
4413,62857990.00,80,00
4414,62859590.00,06,00
4415,62861190.00,80,00
4416,62862790.00,0B,00
4417,62864390.00,80,00
4418,62865990.00,04,00
4419,62867590.00,00,00
4420,62869190.00,06,00
4421,62870790.00,68,00
